category,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
H,12,93,38,4395,HALLMARK_APOPTOSIS,2,161,0.012422360248447204,0.7547557426401845,0.7547557426401844,18611/21858,Pea15a/Timp2,ENSMUSG00000013698/ENSMUSG00000017466
H,12,93,38,4395,HALLMARK_COAGULATION,2,141,0.014184397163120567,0.7547557426401845,0.7547557426401844,19141/13030,Lgmn/Ctsb,ENSMUSG00000021190/ENSMUSG00000021939
H,12,93,38,4395,HALLMARK_G2M_CHECKPOINT,3,199,0.01507537688442211,0.7547557426401845,0.7547557426401844,16211/17218/26429,Kpnb1/Mcm5/Orc5,ENSMUSG00000001440/ENSMUSG00000005410/ENSMUSG00000029012
H,12,93,38,4395,HALLMARK_GLYCOLYSIS,2,200,0.01,0.7547557426401845,0.7547557426401844,76969/21810,Chst1/Tgfbi,ENSMUSG00000027221/ENSMUSG00000035493
H,12,93,38,4395,HALLMARK_HEME_METABOLISM,2,195,0.010256410256410256,0.7547557426401845,0.7547557426401844,13030/14630,Ctsb/Gclm,ENSMUSG00000021939/ENSMUSG00000028124
H,12,93,38,4395,HALLMARK_IL2_STAT5_SIGNALING,2,200,0.01,0.7547557426401845,0.7547557426401844,22247/18186,Umps/Nrp1,ENSMUSG00000022814/ENSMUSG00000025810
H,12,93,38,4395,HALLMARK_KRAS_SIGNALING_UP,2,204,0.00980392156862745,0.7547557426401845,0.7547557426401844,18186/14012,Nrp1/Mpzl2,ENSMUSG00000025810/ENSMUSG00000032092
H,12,93,38,4395,HALLMARK_MITOTIC_SPINDLE,3,199,0.01507537688442211,0.7547557426401845,0.7547557426401844,77579/232944/94190,Myh10/Mark4/Ophn1,ENSMUSG00000020900/ENSMUSG00000030397/ENSMUSG00000031214
H,12,93,38,4395,HALLMARK_MYC_TARGETS_V1,2,200,0.01,0.7547557426401845,0.7547557426401844,16211/17218,Kpnb1/Mcm5,ENSMUSG00000001440/ENSMUSG00000005410
H,12,93,38,4395,HALLMARK_MYC_TARGETS_V2,1,58,0.017241379310344827,0.7547557426401845,0.7547557426401844,17218,Mcm5,ENSMUSG00000005410
H,12,93,38,4395,HALLMARK_MYOGENESIS,2,200,0.01,0.7547557426401845,0.7547557426401844,16419/14077,Itgb5/Fabp3,ENSMUSG00000022817/ENSMUSG00000028773
H,12,93,38,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.7547557426401845,0.7547557426401844,14630,Gclm,ENSMUSG00000028124
H,12,93,38,4395,HALLMARK_TGF_BETA_SIGNALING,1,54,0.018518518518518517,0.7547557426401845,0.7547557426401844,14225,Fkbp1a,ENSMUSG00000032966
H,12,93,38,4395,HALLMARK_ADIPOGENESIS,1,200,0.005,0.833987380104651,0.833987380104651,23943,Esyt1,ENSMUSG00000025366
H,12,93,38,4395,HALLMARK_ANDROGEN_RESPONSE,1,111,0.009009009009009009,0.833987380104651,0.833987380104651,76267,Fads1,ENSMUSG00000010663
H,12,93,38,4395,HALLMARK_DNA_REPAIR,1,150,0.006666666666666667,0.833987380104651,0.833987380104651,22247,Umps,ENSMUSG00000022814
H,12,93,38,4395,HALLMARK_E2F_TARGETS,1,200,0.005,0.833987380104651,0.833987380104651,17218,Mcm5,ENSMUSG00000005410
H,12,93,38,4395,HALLMARK_FATTY_ACID_METABOLISM,1,160,0.00625,0.833987380104651,0.833987380104651,22629,Ywhah,ENSMUSG00000018965
H,12,93,38,4395,HALLMARK_HYPOXIA,1,201,0.004975124378109453,0.833987380104651,0.833987380104651,21810,Tgfbi,ENSMUSG00000035493
H,12,93,38,4395,HALLMARK_INFLAMMATORY_RESPONSE,1,199,0.005025125628140704,0.833987380104651,0.833987380104651,13733,Adgre1,ENSMUSG00000004730
H,12,93,38,4395,HALLMARK_P53_PATHWAY,1,200,0.005,0.833987380104651,0.833987380104651,14667,Gm2a,ENSMUSG00000000594
H,12,93,38,4395,HALLMARK_UV_RESPONSE_DN,1,144,0.006944444444444444,0.833987380104651,0.833987380104651,18186,Nrp1,ENSMUSG00000025810
H,12,93,38,4395,HALLMARK_XENOBIOTIC_METABOLISM,1,202,0.0049504950495049506,0.833987380104651,0.833987380104651,11432,Acp2,ENSMUSG00000002103
H,11,127,40,4395,HALLMARK_ALLOGRAFT_REJECTION,7,204,0.03431372549019608,0.08021817588204785,0.07999596486852417,14423/12524/142980/192187/11480/24015/12774,Galnt1/Cd86/Tlr3/Stab1/Acvr2a/Abce1/Ccr5,ENSMUSG00000000420/ENSMUSG00000022901/ENSMUSG00000031639/ENSMUSG00000042286/ENSMUSG00000052155/ENSMUSG00000058355/ENSMUSG00000079227
H,11,127,40,4395,HALLMARK_ANDROGEN_RESPONSE,3,111,0.02702702702702703,0.5631891625661014,0.5616290817833698,192657/66884/56228,Ell2/Appbp2/Ube2j1,ENSMUSG00000001542/ENSMUSG00000018481/ENSMUSG00000028277
H,11,127,40,4395,HALLMARK_APICAL_JUNCTION,4,199,0.020100502512562814,0.5631891625661014,0.5616290817833698,13822/12524/104099/54353,Epb41l2/Cd86/Itga9/Skap2,ENSMUSG00000019978/ENSMUSG00000022901/ENSMUSG00000039115/ENSMUSG00000059182
H,11,127,40,4395,HALLMARK_ESTROGEN_RESPONSE_LATE,4,206,0.019417475728155338,0.5631891625661014,0.5616290817833698,54189/56177/22235/106572,Rabep1/Olfm1/Ugdh/Rab31,ENSMUSG00000020817/ENSMUSG00000026833/ENSMUSG00000029201/ENSMUSG00000056515
H,11,127,40,4395,HALLMARK_HYPOXIA,4,201,0.01990049751243781,0.5631891625661014,0.5616290817833698,236900/19664/17423/117592,Pdk3/Rbpj/Ndst2/B3galt6,ENSMUSG00000035232/ENSMUSG00000039191/ENSMUSG00000039308/ENSMUSG00000050796
H,11,127,40,4395,HALLMARK_IL2_STAT5_SIGNALING,4,200,0.02,0.5631891625661014,0.5616290817833698,12524/68151/20430/14190,Cd86/Wls/Cyfip1/Fgl2,ENSMUSG00000022901/ENSMUSG00000028173/ENSMUSG00000030447/ENSMUSG00000039899
H,11,127,40,4395,HALLMARK_INFLAMMATORY_RESPONSE,5,199,0.02512562814070352,0.5631891625661014,0.5616290817833698,15975/142980/192187/326623/11480,Ifnar1/Tlr3/Stab1/Tnfsf15/Acvr2a,ENSMUSG00000022967/ENSMUSG00000031639/ENSMUSG00000042286/ENSMUSG00000050395/ENSMUSG00000052155
H,11,127,40,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,4,208,0.019230769230769232,0.5631891625661014,0.5616290817833698,12524/12628/100121/14190,Cd86/Cfh/Tdrd7/Fgl2,ENSMUSG00000022901/ENSMUSG00000026365/ENSMUSG00000035517/ENSMUSG00000039899
H,11,127,40,4395,HALLMARK_CHOLESTEROL_HOMEOSTASIS,2,74,0.02702702702702703,0.6127773832499955,0.6110799389750649,71914/236900,Antxr2/Pdk3,ENSMUSG00000029338/ENSMUSG00000035232
H,11,127,40,4395,HALLMARK_GLYCOLYSIS,3,200,0.015,0.8225927276497463,0.8203140774346502,15932/236900/117592,Idua/Pdk3/B3galt6,ENSMUSG00000033540/ENSMUSG00000035232/ENSMUSG00000050796
H,11,127,40,4395,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.8225927276497463,0.8203140774346502,21885,Tle1,ENSMUSG00000008305
H,11,127,40,4395,HALLMARK_MTORC1_SIGNALING,3,200,0.015,0.8225927276497463,0.8203140774346502,14190/76614/54353,Fgl2/Immt/Skap2,ENSMUSG00000039899/ENSMUSG00000052337/ENSMUSG00000059182
H,11,127,40,4395,HALLMARK_PROTEIN_SECRETION,2,96,0.020833333333333332,0.8225927276497463,0.8203140774346502,14420/211286,Galc/Cln5,ENSMUSG00000021003/ENSMUSG00000022125
H,11,127,40,4395,HALLMARK_ADIPOGENESIS,1,200,0.005,0.8533063195866184,0.8509425901694809,76614,Immt,ENSMUSG00000052337
H,11,127,40,4395,HALLMARK_APOPTOSIS,1,161,0.006211180124223602,0.8533063195866184,0.8509425901694809,66593,Diablo,ENSMUSG00000029433
H,11,127,40,4395,HALLMARK_BILE_ACID_METABOLISM,1,113,0.008849557522123894,0.8533063195866184,0.8509425901694809,14712,Gnpat,ENSMUSG00000031985
H,11,127,40,4395,HALLMARK_COAGULATION,2,141,0.014184397163120567,0.8533063195866184,0.8509425901694809,14268/12628,Fn1/Cfh,ENSMUSG00000026193/ENSMUSG00000026365
H,11,127,40,4395,HALLMARK_COMPLEMENT,2,197,0.01015228426395939,0.8533063195866184,0.8509425901694809,14268/12628,Fn1/Cfh,ENSMUSG00000026193/ENSMUSG00000026365
H,11,127,40,4395,HALLMARK_DNA_REPAIR,1,150,0.006666666666666667,0.8533063195866184,0.8509425901694809,53421,Sec61a1,ENSMUSG00000030082
H,11,127,40,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,200,0.005,0.8533063195866184,0.8509425901694809,14268,Fn1,ENSMUSG00000026193
H,11,127,40,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,2,200,0.01,0.8533063195866184,0.8509425901694809,56177/106572,Olfm1/Rab31,ENSMUSG00000026833/ENSMUSG00000056515
H,11,127,40,4395,HALLMARK_FATTY_ACID_METABOLISM,1,160,0.00625,0.8533063195866184,0.8509425901694809,22235,Ugdh,ENSMUSG00000029201
H,11,127,40,4395,HALLMARK_G2M_CHECKPOINT,1,199,0.005025125628140704,0.8533063195866184,0.8509425901694809,18141,Nup50,ENSMUSG00000016619
H,11,127,40,4395,HALLMARK_HEME_METABOLISM,1,195,0.005128205128205128,0.8533063195866184,0.8509425901694809,192657,Ell2,ENSMUSG00000001542
H,11,127,40,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,88,0.011363636363636364,0.8533063195866184,0.8509425901694809,15975,Ifnar1,ENSMUSG00000022967
H,11,127,40,4395,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,102,0.00980392156862745,0.8533063195866184,0.8509425901694809,100121,Tdrd7,ENSMUSG00000035517
H,11,127,40,4395,HALLMARK_KRAS_SIGNALING_DN,1,205,0.004878048780487805,0.8533063195866184,0.8509425901694809,15932,Idua,ENSMUSG00000033540
H,11,127,40,4395,HALLMARK_KRAS_SIGNALING_UP,2,204,0.00980392156862745,0.8533063195866184,0.8509425901694809,12628/17954,Cfh/Nap1l2,ENSMUSG00000026365/ENSMUSG00000082229
H,11,127,40,4395,HALLMARK_MITOTIC_SPINDLE,1,199,0.005025125628140704,0.8533063195866184,0.8509425901694809,13822,Epb41l2,ENSMUSG00000019978
H,11,127,40,4395,HALLMARK_MYC_TARGETS_V1,1,200,0.005,0.8533063195866184,0.8509425901694809,24015,Abce1,ENSMUSG00000058355
H,11,127,40,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,198,0.005050505050505051,0.8533063195866184,0.8509425901694809,76614,Immt,ENSMUSG00000052337
H,11,127,40,4395,HALLMARK_P53_PATHWAY,1,200,0.005,0.8533063195866184,0.8509425901694809,53421,Sec61a1,ENSMUSG00000030082
H,11,127,40,4395,HALLMARK_PEROXISOME,1,107,0.009345794392523364,0.8533063195866184,0.8509425901694809,14712,Gnpat,ENSMUSG00000031985
H,11,127,40,4395,HALLMARK_TGF_BETA_SIGNALING,1,54,0.018518518518518517,0.8533063195866184,0.8509425901694809,106572,Rab31,ENSMUSG00000056515
H,11,127,40,4395,HALLMARK_UV_RESPONSE_DN,1,144,0.006944444444444444,0.8533063195866184,0.8509425901694809,11480,Acvr2a,ENSMUSG00000052155
H,11,127,40,4395,HALLMARK_UV_RESPONSE_UP,1,162,0.006172839506172839,0.8533063195866184,0.8509425901694809,56177,Olfm1,ENSMUSG00000026833
H,11,127,40,4395,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,42,0.023809523809523808,0.8533063195866184,0.8509425901694809,19664,Rbpj,ENSMUSG00000039191
H,11,127,40,4395,HALLMARK_XENOBIOTIC_METABOLISM,1,202,0.0049504950495049506,0.8533063195866184,0.8509425901694809,22235,Ugdh,ENSMUSG00000029201
H,05,276,109,4395,HALLMARK_KRAS_SIGNALING_UP,18,204,0.08823529411764706,8.78884567825689e-5,8.464061907391856e-5,16197/104156/58205/11846/66058/13823/11501/13805/65963/16186/16154/66066/12267/56743/12767/269799/16534/16658,Il7r/Etv5/Pdcd1lg2/Arg1/Tmem176a/Epb41l3/Adam8/Eng/Tmem176b/Il2rg/Il10ra/Gng11/C3ar1/Lat2/Cxcr4/Clec4a1/Kcnn4/Mafb,ENSMUSG00000003882/ENSMUSG00000013089/ENSMUSG00000016498/ENSMUSG00000019987/ENSMUSG00000023367/ENSMUSG00000024044/ENSMUSG00000025473/ENSMUSG00000026814/ENSMUSG00000029810/ENSMUSG00000031304/ENSMUSG00000032089/ENSMUSG00000032766/ENSMUSG00000040552/ENSMUSG00000040751/ENSMUSG00000045382/ENSMUSG00000049037/ENSMUSG00000054342/ENSMUSG00000074622
H,05,276,109,4395,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,11,200,0.055,0.15777373515166102,0.151943350761958,17387/56213/102857/30794/326618/54725/22003/14733/16790/21825/73690,Mmp14/Htra1/Slc6a8/Pdlim4/Tpm4/Cadm1/Tpm1/Gpc1/Anpep/Thbs1/Glipr1,ENSMUSG00000000957/ENSMUSG00000006205/ENSMUSG00000019558/ENSMUSG00000020388/ENSMUSG00000031799/ENSMUSG00000032076/ENSMUSG00000032366/ENSMUSG00000034220/ENSMUSG00000039062/ENSMUSG00000040152/ENSMUSG00000056888
H,05,276,109,4395,HALLMARK_INFLAMMATORY_RESPONSE,11,199,0.05527638190954774,0.15777373515166102,0.151943350761958,17387/16197/20354/12986/16154/380713/12267/21897/12273/19204/20529,Mmp14/Il7r/Sema4d/Csf3r/Il10ra/Scarf1/C3ar1/Tlr1/C5ar1/Ptafr/Slc31a1,ENSMUSG00000000957/ENSMUSG00000003882/ENSMUSG00000021451/ENSMUSG00000028859/ENSMUSG00000032089/ENSMUSG00000038188/ENSMUSG00000040552/ENSMUSG00000044827/ENSMUSG00000049130/ENSMUSG00000056529/ENSMUSG00000066150
H,05,276,109,4395,HALLMARK_COAGULATION,8,141,0.05673758865248227,0.2687445096691325,0.25881330158505483,18591/17387/23921/56213/12337/12259/54381/21825,Pdgfb/Mmp14/Sh2b2/Htra1/Capn5/C1qa/Cpq/Thbs1,ENSMUSG00000000489/ENSMUSG00000000957/ENSMUSG00000005057/ENSMUSG00000006205/ENSMUSG00000035547/ENSMUSG00000036887/ENSMUSG00000039007/ENSMUSG00000040152
H,05,276,109,4395,HALLMARK_HYPOXIA,9,201,0.04477611940298507,0.5079803812322876,0.4892084298541628,18591/18451/21991/83814/170768/14733/14751/12767/18655,Pdgfb/P4ha1/Tpi1/Nedd4l/Pfkfb3/Gpc1/Gpi1/Cxcr4/Pgk1,ENSMUSG00000000489/ENSMUSG00000019916/ENSMUSG00000023456/ENSMUSG00000024589/ENSMUSG00000026773/ENSMUSG00000034220/ENSMUSG00000036427/ENSMUSG00000045382/ENSMUSG00000062070
H,05,276,109,4395,HALLMARK_IL6_JAK_STAT3_SIGNALING,5,88,0.056818181818181816,0.5079803812322876,0.4892084298541628,11482/20848/55985/12986/16186,Acvrl1/Stat3/Cxcl13/Csf3r/Il2rg,ENSMUSG00000000530/ENSMUSG00000004040/ENSMUSG00000023078/ENSMUSG00000028859/ENSMUSG00000031304
H,05,276,109,4395,HALLMARK_PANCREAS_BETA_CELLS,3,40,0.075,0.5079803812322876,0.4892084298541628,23797/20910/16658,Akt3/Stxbp1/Mafb,ENSMUSG00000019699/ENSMUSG00000026797/ENSMUSG00000074622
H,05,276,109,4395,HALLMARK_GLYCOLYSIS,8,200,0.04,0.7146297887043201,0.6882212970724696,18451/217119/21991/18746/14733/12337/12767/18655,P4ha1/Xylt2/Tpi1/Pkm/Gpc1/Capn5/Cxcr4/Pgk1,ENSMUSG00000019916/ENSMUSG00000020868/ENSMUSG00000023456/ENSMUSG00000032294/ENSMUSG00000034220/ENSMUSG00000035547/ENSMUSG00000045382/ENSMUSG00000062070
H,05,276,109,4395,HALLMARK_TGF_BETA_SIGNALING,3,54,0.05555555555555555,0.778301991976527,0.7495405521834415,13805/20481/21825,Eng/Ski/Thbs1,ENSMUSG00000026814/ENSMUSG00000029050/ENSMUSG00000040152
H,05,276,109,4395,HALLMARK_ALLOGRAFT_REJECTION,7,204,0.03431372549019608,0.8705011200989323,0.8383325456719842,18636/14744/23880/55985/16186/21897/18751,Cfp/Gpr65/Fyb/Cxcl13/Il2rg/Tlr1/Prkcb,ENSMUSG00000001128/ENSMUSG00000021886/ENSMUSG00000022148/ENSMUSG00000023078/ENSMUSG00000031304/ENSMUSG00000044827/ENSMUSG00000052889
H,05,276,109,4395,HALLMARK_ANGIOGENESIS,2,36,0.05555555555555555,0.8705011200989323,0.8383325456719842,16449/16976,Jag1/Lrpap1,ENSMUSG00000027276/ENSMUSG00000029103
H,05,276,109,4395,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,74,0.04054054054054054,0.8705011200989323,0.8383325456719842,66102/11658/16449,Cxcl16/Alcam/Jag1,ENSMUSG00000018920/ENSMUSG00000022636/ENSMUSG00000027276
H,05,276,109,4395,HALLMARK_COMPLEMENT,7,197,0.03553299492385787,0.8705011200989323,0.8383325456719842,18591/17387/14696/16409/12259/12262/54381,Pdgfb/Mmp14/Gnb4/Itgam/C1qa/C1qc/Cpq,ENSMUSG00000000489/ENSMUSG00000000957/ENSMUSG00000027669/ENSMUSG00000030786/ENSMUSG00000036887/ENSMUSG00000036896/ENSMUSG00000039007
H,05,276,109,4395,HALLMARK_MYOGENESIS,7,200,0.035,0.8705011200989323,0.8383325456719842,12709/17913/102857/30948/12955/53311/71994,Ckb/Myo1c/Slc6a8/Bin1/Cryab/Mybph/Cnn3,ENSMUSG00000001270/ENSMUSG00000017774/ENSMUSG00000019558/ENSMUSG00000024381/ENSMUSG00000032060/ENSMUSG00000042451/ENSMUSG00000053931
H,05,276,109,4395,HALLMARK_PI3K_AKT_MTOR_SIGNALING,4,105,0.0380952380952381,0.8705011200989323,0.8383325456719842,17346/16186/12767/18751,Mknk1/Il2rg/Cxcr4/Prkcb,ENSMUSG00000028708/ENSMUSG00000031304/ENSMUSG00000045382/ENSMUSG00000052889
H,05,276,109,4395,HALLMARK_APICAL_JUNCTION,6,199,0.03015075376884422,0.9317235546707229,0.8972925610490724,23797/23880/108100/11490/102657/232975,Akt3/Fyb/Baiap2/Adam15/Cd276/Atp1a3,ENSMUSG00000019699/ENSMUSG00000022148/ENSMUSG00000025372/ENSMUSG00000028041/ENSMUSG00000035914/ENSMUSG00000040907
H,05,276,109,4395,HALLMARK_IL2_STAT5_SIGNALING,6,200,0.03,0.9317235546707229,0.8972925610490724,17913/18451/14744/11658/16154/229521,Myo1c/P4ha1/Gpr65/Alcam/Il10ra/Syt11,ENSMUSG00000017774/ENSMUSG00000019916/ENSMUSG00000021886/ENSMUSG00000022636/ENSMUSG00000032089/ENSMUSG00000068923
H,05,276,109,4395,HALLMARK_MTORC1_SIGNALING,6,200,0.03,0.9317235546707229,0.8972925610490724,18636/18451/21991/14751/12767/18655,Cfp/P4ha1/Tpi1/Gpi1/Cxcr4/Pgk1,ENSMUSG00000001128/ENSMUSG00000019916/ENSMUSG00000023456/ENSMUSG00000036427/ENSMUSG00000045382/ENSMUSG00000062070
H,05,276,109,4395,HALLMARK_TNFA_SIGNALING_VIA_NFKB,6,200,0.03,0.9317235546707229,0.8972925610490724,16197/20725/170768/16449/22151/17118,Il7r/Serpinb8/Pfkfb3/Jag1/Tubb2a/Marcks,ENSMUSG00000003882/ENSMUSG00000026315/ENSMUSG00000026773/ENSMUSG00000027276/ENSMUSG00000058672/ENSMUSG00000069662
H,05,276,109,4395,HALLMARK_ADIPOGENESIS,3,200,0.015,0.9950063584789542,0.9582368065978732,11816/170768/68750,Apoe/Pfkfb3/Rreb1,ENSMUSG00000002985/ENSMUSG00000026773/ENSMUSG00000039087
H,05,276,109,4395,HALLMARK_ANDROGEN_RESPONSE,1,111,0.009009009009009009,0.9950063584789542,0.9582368065978732,107094,Rrp12,ENSMUSG00000035049
H,05,276,109,4395,HALLMARK_APICAL_SURFACE,1,44,0.022727272727272728,0.9950063584789542,0.9582368065978732,16186,Il2rg,ENSMUSG00000031304
H,05,276,109,4395,HALLMARK_APOPTOSIS,1,161,0.006211180124223602,0.9950063584789542,0.9582368065978732,12122,Bid,ENSMUSG00000004446
H,05,276,109,4395,HALLMARK_BILE_ACID_METABOLISM,1,113,0.008849557522123894,0.9950063584789542,0.9582368065978732,104086,Cyp27a1,ENSMUSG00000026170
H,05,276,109,4395,HALLMARK_DNA_REPAIR,1,150,0.006666666666666667,0.9950063584789542,0.9582368065978732,21357,Tarbp2,ENSMUSG00000023051
H,05,276,109,4395,HALLMARK_E2F_TARGETS,2,200,0.01,0.9950063584789542,0.9582368065978732,17215/105988,Mcm3/Espl1,ENSMUSG00000041859/ENSMUSG00000058290
H,05,276,109,4395,HALLMARK_ESTROGEN_RESPONSE_EARLY,2,200,0.01,0.9950063584789542,0.9582368065978732,99543/107094,Olfml3/Rrp12,ENSMUSG00000027848/ENSMUSG00000035049
H,05,276,109,4395,HALLMARK_ESTROGEN_RESPONSE_LATE,1,206,0.0048543689320388345,0.9950063584789542,0.9582368065978732,12709,Ckb,ENSMUSG00000001270
H,05,276,109,4395,HALLMARK_G2M_CHECKPOINT,3,199,0.01507537688442211,0.9950063584789542,0.9582368065978732,17215/105988/17118,Mcm3/Espl1/Marcks,ENSMUSG00000041859/ENSMUSG00000058290/ENSMUSG00000069662
H,05,276,109,4395,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.9950063584789542,0.9582368065978732,104001,Rtn1,ENSMUSG00000021087
H,05,276,109,4395,HALLMARK_HEME_METABOLISM,5,195,0.02564102564102564,0.9950063584789542,0.9582368065978732,102857/30805/74136/67712/74645,Slc6a8/Slc22a4/Sec14l1/Slc25a37/Tent5c,ENSMUSG00000019558/ENSMUSG00000020334/ENSMUSG00000020823/ENSMUSG00000034248/ENSMUSG00000044468
H,05,276,109,4395,HALLMARK_INTERFERON_GAMMA_RESPONSE,5,208,0.02403846153846154,0.9950063584789542,0.9582368065978732,20848/27056/16154/75345/672511,Stat3/Irf5/Il10ra/Slamf7/Rnf213,ENSMUSG00000004040/ENSMUSG00000029771/ENSMUSG00000032089/ENSMUSG00000038179/ENSMUSG00000070327
H,05,276,109,4395,HALLMARK_KRAS_SIGNALING_DN,3,205,0.014634146341463415,0.9950063584789542,0.9582368065978732,71279/50878/74645,Slc29a3/Stag3/Tent5c,ENSMUSG00000020100/ENSMUSG00000036928/ENSMUSG00000044468
H,05,276,109,4395,HALLMARK_MITOTIC_SPINDLE,5,199,0.02512562814070352,0.9950063584789542,0.9582368065978732,16570/30948/72333/105988/17118,Kif3c/Bin1/Palld/Espl1/Marcks,ENSMUSG00000020668/ENSMUSG00000024381/ENSMUSG00000058056/ENSMUSG00000058290/ENSMUSG00000069662
H,05,276,109,4395,HALLMARK_MYC_TARGETS_V1,1,200,0.005,0.9950063584789542,0.9582368065978732,18655,Pgk1,ENSMUSG00000062070
H,05,276,109,4395,HALLMARK_MYC_TARGETS_V2,1,58,0.017241379310344827,0.9950063584789542,0.9582368065978732,107094,Rrp12,ENSMUSG00000035049
H,05,276,109,4395,HALLMARK_NOTCH_SIGNALING,1,32,0.03125,0.9950063584789542,0.9582368065978732,16449,Jag1,ENSMUSG00000027276
H,05,276,109,4395,HALLMARK_OXIDATIVE_PHOSPHORYLATION,2,198,0.010101010101010102,0.9950063584789542,0.9582368065978732,16832/14751,Ldhb/Gpi1,ENSMUSG00000030246/ENSMUSG00000036427
H,05,276,109,4395,HALLMARK_P53_PATHWAY,4,200,0.02,0.9950063584789542,0.9582368065978732,108100/16832/140742/71839,Baiap2/Ldhb/Sesn1/Osgin1,ENSMUSG00000025372/ENSMUSG00000030246/ENSMUSG00000038332/ENSMUSG00000074063
H,05,276,109,4395,HALLMARK_PEROXISOME,2,107,0.018691588785046728,0.9950063584789542,0.9582368065978732,54725/15925,Cadm1/Ide,ENSMUSG00000032076/ENSMUSG00000056999
H,05,276,109,4395,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.9950063584789542,0.9582368065978732,17250,Abcc1,ENSMUSG00000023088
H,05,276,109,4395,HALLMARK_SPERMATOGENESIS,1,135,0.007407407407407408,0.9950063584789542,0.9582368065978732,15925,Ide,ENSMUSG00000056999
H,05,276,109,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,113,0.008849557522123894,0.9950063584789542,0.9582368065978732,22151,Tubb2a,ENSMUSG00000058672
H,05,276,109,4395,HALLMARK_UV_RESPONSE_DN,3,144,0.020833333333333332,0.9950063584789542,0.9582368065978732,23797/17250/328108,Akt3/Abcc1/Togaram1,ENSMUSG00000019699/ENSMUSG00000023088/ENSMUSG00000035614
H,05,276,109,4395,HALLMARK_UV_RESPONSE_UP,3,162,0.018518518518518517,0.9950063584789542,0.9582368065978732,17387/12122/102857,Mmp14/Bid/Slc6a8,ENSMUSG00000000957/ENSMUSG00000004446/ENSMUSG00000019558
H,05,276,109,4395,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,42,0.023809523809523808,0.9950063584789542,0.9582368065978732,16449,Jag1,ENSMUSG00000027276
H,05,276,109,4395,HALLMARK_XENOBIOTIC_METABOLISM,5,202,0.024752475247524754,0.9950063584789542,0.9582368065978732,11816/11846/76408/104086/65963,Apoe/Arg1/Abcc3/Cyp27a1/Tmem176b,ENSMUSG00000002985/ENSMUSG00000019987/ENSMUSG00000020865/ENSMUSG00000026170/ENSMUSG00000029810
H,04,314,77,4395,HALLMARK_PI3K_AKT_MTOR_SIGNALING,7,105,0.06666666666666667,0.04649345723162591,0.0454447326324163,19211/66713/19766/26409/19087/12283/67300,Pten/Actr2/Ripk1/Map3k7/Prkar2a/Cab39/Cltc,ENSMUSG00000013663/ENSMUSG00000020152/ENSMUSG00000021408/ENSMUSG00000028284/ENSMUSG00000032601/ENSMUSG00000036707/ENSMUSG00000047126
H,04,314,77,4395,HALLMARK_PROTEIN_SECRETION,7,96,0.07291666666666667,0.04649345723162591,0.0454447326324163,56494/108123/11765/11977/69608/67300/11487,Gosr2/Napg/Ap1g1/Atp7a/Sec24d/Cltc/Adam10,ENSMUSG00000020946/ENSMUSG00000024581/ENSMUSG00000031731/ENSMUSG00000033792/ENSMUSG00000039234/ENSMUSG00000047126/ENSMUSG00000054693
H,04,314,77,4395,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,7,113,0.061946902654867256,0.04703335428123505,0.045972451553086886,72198/56494/66482/110960/192193/77591/76687,Mtrex/Gosr2/Exoc2/Tars/Edem1/Ddx10/Spcs3,ENSMUSG00000016018/ENSMUSG00000020946/ENSMUSG00000021357/ENSMUSG00000022241/ENSMUSG00000030104/ENSMUSG00000053289/ENSMUSG00000054408
H,04,314,77,4395,HALLMARK_APICAL_JUNCTION,7,199,0.035175879396984924,0.47518209795684957,0.464463704769853,71740/19211/16412/17698/11502/74769/26416,Nectin4/Pten/Itgb1/Msn/Adam9/Pik3cb/Mapk14,ENSMUSG00000006411/ENSMUSG00000013663/ENSMUSG00000025809/ENSMUSG00000031207/ENSMUSG00000031555/ENSMUSG00000032462/ENSMUSG00000053436
